"Export Date: December 11, 2024"
Export Time: 12:36 GMT
Exported Row Number: 10000
"Funding for The GeneNetwork: NIGMS (R01 GM123489, 2017-2026), NIDA (P30 DA044223, 2017-2022), NIA (R01AG043930, 2013-2018), NIAAA (U01 AA016662, U01 AA013499, U24 AA013513, U01 AA014425, 2006-2017), NIDA/NIMH/NIAAA (P20-DA 21131, 2001-2012), NCI MMHCC (U01CA105417), NCRR/BIRN (U24 RR021760)"

Index,URL,Species,Group,Dataset,Record ID,Symbol,Description,ProbeTarget,PubMed_ID,Chr,Mb,Alias,Gene_ID,Homologene_ID,UniGene_ID,Strand_Probe,Probe_set_specificity,Probe_set_BLAT_score,Probe_set_BLAT_Mb_start,Probe_set_BLAT_Mb_end,QTL_Chr,QTL_Mb,Locus_at_Peak,Max_LRS,P_value_of_MAX,Mean_Expression,GSM300166,GSM300166_SE,GSM300167,GSM300167_SE,GSM300168,GSM300168_SE,GSM300169,GSM300169_SE,GSM300170,GSM300170_SE,GSM300171,GSM300171_SE,GSM300172,GSM300172_SE,GSM300173,GSM300173_SE,GSM300174,GSM300174_SE,GSM300175,GSM300175_SE,GSM300176,GSM300176_SE,GSM300177,GSM300177_SE,GSM300178,GSM300178_SE,GSM300179,GSM300179_SE,GSM300180,GSM300180_SE,GSM300181,GSM300181_SE,GSM300182,GSM300182_SE,GSM300183,GSM300183_SE,GSM300185,GSM300185_SE,GSM300186,GSM300186_SE,GSM300187,GSM300187_SE,GSM300188,GSM300188_SE,GSM300189,GSM300189_SE,GSM300190,GSM300190_SE,GSM300191,GSM300191_SE,GSM300192,GSM300192_SE,GSM300193,GSM300193_SE,GSM300194,GSM300194_SE,GSM300195,GSM300195_SE,GSM300196,GSM300196_SE,GSM300197,GSM300197_SE,GSM300198,GSM300198_SE,GSM300199,GSM300199_SE,GSM300200,GSM300200_SE,GSM300201,GSM300201_SE,GSM300202,GSM300202_SE,GSM300203,GSM300203_SE,GSM300204,GSM300204_SE,GSM300205,GSM300205_SE,GSM300206,GSM300206_SE,GSM300207,GSM300207_SE,GSM300208,GSM300208_SE,GSM300209,GSM300209_SE,GSM300210,GSM300210_SE,GSM300211,GSM300211_SE,GSM300212,GSM300212_SE,GSM300213,GSM300213_SE,GSM300214,GSM300214_SE,GSM300215,GSM300215_SE,GSM300216,GSM300216_SE,GSM300217,GSM300217_SE,GSM300218,GSM300218_SE,GSM300219,GSM300219_SE,GSM300220,GSM300220_SE,GSM300221,GSM300221_SE,GSM300222,GSM300222_SE,GSM300223,GSM300223_SE,GSM300224,GSM300224_SE,GSM300225,GSM300225_SE,GSM300226,GSM300226_SE,GSM300227,GSM300227_SE,GSM300228,GSM300228_SE,GSM300229,GSM300229_SE,GSM300230,GSM300230_SE,GSM300231,GSM300231_SE,GSM300232,GSM300232_SE,GSM300233,GSM300233_SE,GSM300234,GSM300234_SE,GSM300235,GSM300235_SE,GSM300236,GSM300236_SE,GSM300237,GSM300237_SE,GSM300238,GSM300238_SE,GSM300239,GSM300239_SE,GSM300240,GSM300240_SE,GSM300241,GSM300241_SE,GSM300242,GSM300242_SE,GSM300243,GSM300243_SE,GSM300244,GSM300244_SE,GSM300245,GSM300245_SE,GSM300246,GSM300246_SE,GSM300247,GSM300247_SE,GSM300248,GSM300248_SE,GSM300249,GSM300249_SE,GSM300250,GSM300250_SE,GSM300251,GSM300251_SE,GSM300252,GSM300252_SE,GSM300253,GSM300253_SE,GSM300254,GSM300254_SE,GSM300255,GSM300255_SE,GSM300256,GSM300256_SE,GSM300258,GSM300258_SE,GSM300259,GSM300259_SE,GSM300260,GSM300260_SE,GSM300261,GSM300261_SE,GSM300262,GSM300262_SE,GSM300263,GSM300263_SE,GSM300264,GSM300264_SE,GSM300265,GSM300265_SE,GSM300266,GSM300266_SE,GSM300267,GSM300267_SE,GSM300268,GSM300268_SE,GSM300269,GSM300269_SE,GSM300270,GSM300270_SE,GSM300271,GSM300271_SE,GSM300272,GSM300272_SE,GSM300273,GSM300273_SE,GSM300274,GSM300274_SE,GSM300275,GSM300275_SE,GSM300276,GSM300276_SE,GSM300277,GSM300277_SE,GSM300278,GSM300278_SE,GSM300279,GSM300279_SE,GSM300280,GSM300280_SE,GSM300281,GSM300281_SE,GSM300282,GSM300282_SE,GSM300283,GSM300283_SE,GSM300284,GSM300284_SE,GSM300285,GSM300285_SE,GSM300286,GSM300286_SE,GSM300287,GSM300287_SE,GSM300288,GSM300288_SE,GSM300289,GSM300289_SE,GSM300290,GSM300290_SE,GSM300291,GSM300291_SE,GSM300292,GSM300292_SE,GSM300293,GSM300293_SE,GSM300294,GSM300294_SE,GSM300295,GSM300295_SE,GSM300296,GSM300296_SE,GSM300297,GSM300297_SE,GSM300298,GSM300298_SE,GSM300299,GSM300299_SE,GSM300300,GSM300300_SE,GSM300301,GSM300301_SE,GSM300302,GSM300302_SE,GSM300303,GSM300303_SE,GSM300304,GSM300304_SE,GSM300305,GSM300305_SE,GSM300306,GSM300306_SE,GSM300307,GSM300307_SE,GSM300308,GSM300308_SE,GSM300309,GSM300309_SE,GSM300310,GSM300310_SE,GSM300311,GSM300311_SE,GSM300312,GSM300312_SE,GSM300313,GSM300313_SE,GSM300314,GSM300314_SE,GSM300315,GSM300315_SE,GSM300316,GSM300316_SE,GSM300317,GSM300317_SE,GSM300318,GSM300318_SE,GSM300319,GSM300319_SE,GSM300320,GSM300320_SE,GSM300321,GSM300321_SE,GSM300322,GSM300322_SE,GSM300323,GSM300323_SE,GSM300324,GSM300324_SE,GSM300325,GSM300325_SE,GSM300326,GSM300326_SE,GSM300327,GSM300327_SE,GSM300328,GSM300328_SE,GSM300329,GSM300329_SE,GSM300330,GSM300330_SE,GSM300331,GSM300331_SE,GSM300332,GSM300332_SE,GSM300333,GSM300333_SE,GSM300335,GSM300335_SE,GSM300338,GSM300338_SE,GSM300339,GSM300339_SE,GSM300340,GSM300340_SE,GSM300341,GSM300341_SE,GSM318840,GSM318840_SE,GSM350078,GSM350078_SE
23,https://genenetwork.org/show_trait?trait_id=239177_at&dataset=UCI_HC_0913,human,Aging-Brain-UCI,UCI_HC_0913,239177_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.785074,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.785074,48.785677,,,,,,7.139813944350841,x,x,x,x,7.106,,6.911,,6.974,,7.797,,6.4,,x,x,7.269,,x,x,x,x,x,x,6.701,,x,x,x,x,x,x,6.909,,x,x,7.468,,x,x,6.452,,x,x,x,x,7.162,,x,x,x,x,6.928,,x,x,x,x,x,x,7.356,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.869,,x,x,x,x,x,x,6.609,,x,x,x,x,x,x,x,x,x,x,6.989,,x,x,x,x,x,x,6.87,,x,x,x,x,x,x,7.084,,x,x,x,x,x,x,6.486,,x,x,x,x,x,x,7.17,,x,x,x,x,x,x,6.411,,x,x,x,x,x,x,7.152,,x,x,x,x,x,x,7.48,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.382,,x,x,x,x,x,x,x,x,x,x,7.319,,x,x,x,x,x,x,x,x,x,x,6.949,,x,x,x,x,x,x,6.607,,x,x,x,x,x,x,7.862,,x,x,x,x,x,x,7.433,,x,x,x,x,x,x,x,x,x,x,7.09,,x,x,x,x,x,x,7.283,,x,x,x,x,x,x,7.573,,x,x,x,x,x,x,7.832,,x,x,x,x,7.268,,x,x,x,x,x,x,6.922,,x,x,x,x,x,x,7.604,,x,x,x,x,x,x,7.358,,x,x,x,x,x,x,7.718,,x,x,x,x,x,x,7.11,,x,x,x,x,x,x,7.089,,x,x,x,x,x,x,6.994,,x,x,x,x,x,x,6.944,,x,x,x,x,7.122,,x,x,x,x,x,x,x,x
24,https://genenetwork.org/show_trait?trait_id=242183_at&dataset=UCI_HC_0913,human,Aging-Brain-UCI,UCI_HC_0913,242183_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.7844,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.7844,48.785218,,,,,,6.938465118408203,x,x,x,x,6.529,,6.132,,6.316,,7.136,,5.843,,x,x,6.917,,x,x,x,x,x,x,6.45,,x,x,x,x,x,x,6.964,,x,x,6.455,,x,x,6.376,,x,x,x,x,6.822,,x,x,x,x,6.67,,x,x,x,x,x,x,7.703,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.577,,x,x,x,x,x,x,6.835,,x,x,x,x,x,x,x,x,x,x,7.005,,x,x,x,x,x,x,7.002,,x,x,x,x,x,x,6.834,,x,x,x,x,x,x,5.729,,x,x,x,x,x,x,7.152,,x,x,x,x,x,x,6.914,,x,x,x,x,x,x,7.181,,x,x,x,x,x,x,7.196,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.764,,x,x,x,x,x,x,x,x,x,x,7.163,,x,x,x,x,x,x,x,x,x,x,6.859,,x,x,x,x,x,x,6.878,,x,x,x,x,x,x,7.89,,x,x,x,x,x,x,7.072,,x,x,x,x,x,x,x,x,x,x,6.739,,x,x,x,x,x,x,7.002,,x,x,x,x,x,x,7.909,,x,x,x,x,x,x,7.958,,x,x,x,x,6.697,,x,x,x,x,x,x,7.049,,x,x,x,x,x,x,7.524,,x,x,x,x,x,x,6.888,,x,x,x,x,x,x,7.634,,x,x,x,x,x,x,6.996,,x,x,x,x,x,x,7.086,,x,x,x,x,x,x,6.721,,x,x,x,x,x,x,6.958,,x,x,x,x,6.829,,x,x,x,x,x,x,x,x
25,https://genenetwork.org/show_trait?trait_id=214392_at&dataset=UCI_PCG_0913,human,Aging-Brain-UCI,UCI_PCG_0913,214392_at,IRGC,"immunity-related GTPase family, cinema",,N/A,19,48.91455,IRGC,56269,N/A,Hs.515444,+,0.0,0.0,48.91455,48.915942,,,,,,6.8932325673657795,6.592,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.955,,x,x,x,x,x,x,7.15,,x,x,x,x,x,x,6.809,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.922,,x,x,x,x,x,x,6.956,,x,x,6.838,,x,x,7.026,,x,x,x,x,x,x,7.013,,x,x,x,x,x,x,6.873,,x,x,6.872,,x,x,x,x,x,x,6.73,,x,x,x,x,x,x,6.974,,x,x,x,x,x,x,6.758,,x,x,6.686,,x,x,x,x,x,x,x,x,x,x,6.972,,x,x,x,x,x,x,6.833,,x,x,x,x,x,x,6.874,,x,x,x,x,x,x,6.891,,x,x,6.946,,x,x,x,x,7.048,,x,x,x,x,x,x,6.696,,x,x,x,x,7.471,,x,x,7.101,,x,x,x,x,x,x,6.954,,x,x,6.79,,x,x,x,x,x,x,6.915,,x,x,x,x,x,x,6.846,,x,x,x,x,x,x,6.875,,x,x,x,x,x,x,6.872,,x,x,6.909,,x,x,x,x,x,x,6.815,,x,x,x,x,x,x,6.831,,x,x,x,x,x,x,6.893,,x,x,x,x,x,x,x,x,x,x,x,x,6.686,,x,x,x,x,x,x,6.89,,x,x,x,x,x,x,6.938,,x,x,x,x,x,x,6.859,,x,x,x,x,x,x,6.973,,x,x,x,x,x,x,6.937,,x,x,x,x,x,x,6.723,,x,x,x,x,x,x,6.929,,x,x,x,x,x,x,x,x,x,x,x,x,6.788,,x,x,x,x,x,x
26,https://genenetwork.org/show_trait?trait_id=221877_at&dataset=UCI_PCG_0913,human,Aging-Brain-UCI,UCI_PCG_0913,221877_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.781928,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.781928,48.783872,,,,,,10.240604644597964,9.545,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.682,,x,x,x,x,x,x,10.204,,x,x,x,x,x,x,10.32,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.291,,x,x,x,x,x,x,10.494,,x,x,9.898,,x,x,9.688,,x,x,x,x,x,x,10.417,,x,x,x,x,x,x,10.576,,x,x,9.732,,x,x,x,x,x,x,9.805,,x,x,x,x,x,x,10.237,,x,x,x,x,x,x,10.153,,x,x,9.911,,x,x,x,x,x,x,x,x,x,x,9.867,,x,x,x,x,x,x,10.128,,x,x,x,x,x,x,9.727,,x,x,x,x,x,x,10.556,,x,x,10.518,,x,x,x,x,9.665,,x,x,x,x,x,x,10.64,,x,x,x,x,9.531,,x,x,10.784,,x,x,x,x,x,x,10.337,,x,x,10.481,,x,x,x,x,x,x,10.393,,x,x,x,x,x,x,10.179,,x,x,x,x,x,x,10.705,,x,x,x,x,x,x,10.473,,x,x,9.578,,x,x,x,x,x,x,9.926,,x,x,x,x,x,x,10.637,,x,x,x,x,x,x,10.373,,x,x,x,x,x,x,x,x,x,x,x,x,10.436,,x,x,x,x,x,x,10.388,,x,x,x,x,x,x,10.615,,x,x,x,x,x,x,10.665,,x,x,x,x,x,x,10.629,,x,x,x,x,x,x,10.691,,x,x,x,x,x,x,9.834,,x,x,x,x,x,x,10.328,,x,x,x,x,x,x,x,x,x,x,x,x,10.309,,x,x,x,x,x,x
27,https://genenetwork.org/show_trait?trait_id=64488_at&dataset=UCI_PCG_0913,human,Aging-Brain-UCI,UCI_PCG_0913,64488_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.781928,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.781928,48.783356,,,,,,9.528837226157965,9.05,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.079,,x,x,x,x,x,x,9.424,,x,x,x,x,x,x,9.399,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.613,,x,x,x,x,x,x,9.647,,x,x,9.217,,x,x,8.741,,x,x,x,x,x,x,9.604,,x,x,x,x,x,x,9.721,,x,x,9.049,,x,x,x,x,x,x,9.261,,x,x,x,x,x,x,9.627,,x,x,x,x,x,x,9.441,,x,x,9.152,,x,x,x,x,x,x,x,x,x,x,9.302,,x,x,x,x,x,x,9.437,,x,x,x,x,x,x,9.161,,x,x,x,x,x,x,9.756,,x,x,9.834,,x,x,x,x,8.881,,x,x,x,x,x,x,9.918,,x,x,x,x,8.801,,x,x,10.085,,x,x,x,x,x,x,9.642,,x,x,9.771,,x,x,x,x,x,x,9.594,,x,x,x,x,x,x,9.635,,x,x,x,x,x,x,9.888,,x,x,x,x,x,x,9.652,,x,x,9.155,,x,x,x,x,x,x,9.35,,x,x,x,x,x,x,10.166,,x,x,x,x,x,x,9.723,,x,x,x,x,x,x,x,x,x,x,x,x,9.593,,x,x,x,x,x,x,9.596,,x,x,x,x,x,x,9.9,,x,x,x,x,x,x,9.871,,x,x,x,x,x,x,9.837,,x,x,x,x,x,x,9.863,,x,x,x,x,x,x,9.265,,x,x,x,x,x,x,9.522,,x,x,x,x,x,x,x,x,x,x,x,x,9.517,,x,x,x,x,x,x
28,https://genenetwork.org/show_trait?trait_id=239177_at&dataset=UCI_PCG_0913,human,Aging-Brain-UCI,UCI_PCG_0913,239177_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.785074,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.785074,48.785677,,,,,,7.447813987731934,6.635,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.311,,x,x,x,x,x,x,7.481,,x,x,x,x,x,x,6.853,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.348,,x,x,x,x,x,x,7.448,,x,x,6.7,,x,x,7.376,,x,x,x,x,x,x,7.606,,x,x,x,x,x,x,6.988,,x,x,7.121,,x,x,x,x,x,x,6.766,,x,x,x,x,x,x,7.138,,x,x,x,x,x,x,7.135,,x,x,7.236,,x,x,x,x,x,x,x,x,x,x,6.876,,x,x,x,x,x,x,7.431,,x,x,x,x,x,x,7.012,,x,x,x,x,x,x,8.03,,x,x,8.116,,x,x,x,x,7.16,,x,x,x,x,x,x,8.418,,x,x,x,x,6.719,,x,x,8.743,,x,x,x,x,x,x,7.563,,x,x,7.565,,x,x,x,x,x,x,7.534,,x,x,x,x,x,x,6.695,,x,x,x,x,x,x,7.893,,x,x,x,x,x,x,7.664,,x,x,7.287,,x,x,x,x,x,x,6.887,,x,x,x,x,x,x,8.781,,x,x,x,x,x,x,7.569,,x,x,x,x,x,x,x,x,x,x,x,x,6.551,,x,x,x,x,x,x,7.718,,x,x,x,x,x,x,8.177,,x,x,x,x,x,x,8.196,,x,x,x,x,x,x,8.694,,x,x,x,x,x,x,8.107,,x,x,x,x,x,x,7.231,,x,x,x,x,x,x,7.309,,x,x,x,x,x,x,x,x,x,x,x,x,7.188,,x,x,x,x,x,x
29,https://genenetwork.org/show_trait?trait_id=242183_at&dataset=UCI_PCG_0913,human,Aging-Brain-UCI,UCI_PCG_0913,242183_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.7844,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.7844,48.785218,,,,,,7.552930266358132,7.23,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.509,,x,x,x,x,x,x,7.522,,x,x,x,x,x,x,6.995,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.221,,x,x,x,x,x,x,7.535,,x,x,6.936,,x,x,6.745,,x,x,x,x,x,x,7.679,,x,x,x,x,x,x,7.261,,x,x,6.182,,x,x,x,x,x,x,7.135,,x,x,x,x,x,x,7.394,,x,x,x,x,x,x,7.276,,x,x,7.147,,x,x,x,x,x,x,x,x,x,x,7.231,,x,x,x,x,x,x,7.536,,x,x,x,x,x,x,7.295,,x,x,x,x,x,x,8.387,,x,x,8.185,,x,x,x,x,6.983,,x,x,x,x,x,x,8.55,,x,x,x,x,7.05,,x,x,8.717,,x,x,x,x,x,x,7.809,,x,x,8.152,,x,x,x,x,x,x,7.426,,x,x,x,x,x,x,7.227,,x,x,x,x,x,x,8.186,,x,x,x,x,x,x,7.802,,x,x,6.85,,x,x,x,x,x,x,7.492,,x,x,x,x,x,x,8.458,,x,x,x,x,x,x,7.814,,x,x,x,x,x,x,x,x,x,x,x,x,6.702,,x,x,x,x,x,x,7.724,,x,x,x,x,x,x,8.345,,x,x,x,x,x,x,8.393,,x,x,x,x,x,x,8.733,,x,x,x,x,x,x,8.057,,x,x,x,x,x,x,7.05,,x,x,x,x,x,x,7.441,,x,x,x,x,x,x,x,x,x,x,x,x,7.414,,x,x,x,x,x,x
30,https://genenetwork.org/show_trait?trait_id=1555833_a_at&dataset=UCI_PCG_0913,human,Aging-Brain-UCI,UCI_PCG_0913,1555833_a_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.781928,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.781928,48.78702,,,,,,10.338558197021484,9.795,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.951,,x,x,x,x,x,x,10.272,,x,x,x,x,x,x,10.42,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.204,,x,x,x,x,x,x,10.487,,x,x,9.949,,x,x,9.702,,x,x,x,x,x,x,10.491,,x,x,x,x,x,x,10.645,,x,x,9.733,,x,x,x,x,x,x,9.867,,x,x,x,x,x,x,10.404,,x,x,x,x,x,x,10.401,,x,x,9.944,,x,x,x,x,x,x,x,x,x,x,9.997,,x,x,x,x,x,x,10.411,,x,x,x,x,x,x,9.727,,x,x,x,x,x,x,10.692,,x,x,10.673,,x,x,x,x,9.576,,x,x,x,x,x,x,10.848,,x,x,x,x,9.499,,x,x,10.914,,x,x,x,x,x,x,10.496,,x,x,10.57,,x,x,x,x,x,x,10.478,,x,x,x,x,x,x,10.345,,x,x,x,x,x,x,10.782,,x,x,x,x,x,x,10.609,,x,x,9.825,,x,x,x,x,x,x,9.95,,x,x,x,x,x,x,10.922,,x,x,x,x,x,x,10.515,,x,x,x,x,x,x,x,x,x,x,x,x,10.363,,x,x,x,x,x,x,10.396,,x,x,x,x,x,x,10.745,,x,x,x,x,x,x,10.762,,x,x,x,x,x,x,10.779,,x,x,x,x,x,x,10.838,,x,x,x,x,x,x,10.013,,x,x,x,x,x,x,10.284,,x,x,x,x,x,x,x,x,x,x,x,x,10.284,,x,x,x,x,x,x
31,https://genenetwork.org/show_trait?trait_id=1563335_at&dataset=UCI_PCG_0913,human,Aging-Brain-UCI,UCI_PCG_0913,1563335_at,IRGM,"immunity-related GTPase family, M",,N/A,5,150.208251,IRGM,345611,N/A,Hs.519680,+,0.0,0.0,150.208251,150.260488,,,,,,4.795488357543945,4.632,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,4.852,,x,x,x,x,x,x,4.896,,x,x,x,x,x,x,4.849,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,4.845,,x,x,x,x,x,x,4.755,,x,x,4.706,,x,x,4.732,,x,x,x,x,x,x,4.747,,x,x,x,x,x,x,4.768,,x,x,4.735,,x,x,x,x,x,x,4.661,,x,x,x,x,x,x,4.719,,x,x,x,x,x,x,4.744,,x,x,4.59,,x,x,x,x,x,x,x,x,x,x,4.762,,x,x,x,x,x,x,4.854,,x,x,x,x,x,x,4.851,,x,x,x,x,x,x,4.829,,x,x,4.762,,x,x,x,x,4.639,,x,x,x,x,x,x,4.911,,x,x,x,x,4.613,,x,x,4.859,,x,x,x,x,x,x,4.677,,x,x,4.808,,x,x,x,x,x,x,4.771,,x,x,x,x,x,x,4.718,,x,x,x,x,x,x,4.897,,x,x,x,x,x,x,4.773,,x,x,4.943,,x,x,x,x,x,x,4.556,,x,x,x,x,x,x,4.874,,x,x,x,x,x,x,4.8,,x,x,x,x,x,x,x,x,x,x,x,x,4.961,,x,x,x,x,x,x,4.916,,x,x,x,x,x,x,4.906,,x,x,x,x,x,x,4.781,,x,x,x,x,x,x,4.93,,x,x,x,x,x,x,5.035,,x,x,x,x,x,x,4.95,,x,x,x,x,x,x,4.751,,x,x,x,x,x,x,x,x,x,x,x,x,4.848,,x,x,x,x,x,x
32,https://genenetwork.org/show_trait?trait_id=1569310_at&dataset=UCI_PCG_0913,human,Aging-Brain-UCI,UCI_PCG_0913,1569310_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.787865,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.787865,48.791651,,,,,,6.796116285545882,6.604,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.501,,x,x,x,x,x,x,6.564,,x,x,x,x,x,x,6.835,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.574,,x,x,x,x,x,x,6.749,,x,x,6.617,,x,x,6.273,,x,x,x,x,x,x,6.811,,x,x,x,x,x,x,6.761,,x,x,6.641,,x,x,x,x,x,x,6.741,,x,x,x,x,x,x,6.69,,x,x,x,x,x,x,6.88,,x,x,7.016,,x,x,x,x,x,x,x,x,x,x,6.311,,x,x,x,x,x,x,6.501,,x,x,x,x,x,x,6.593,,x,x,x,x,x,x,7.076,,x,x,7.149,,x,x,x,x,6.735,,x,x,x,x,x,x,7.272,,x,x,x,x,6.728,,x,x,7.333,,x,x,x,x,x,x,6.967,,x,x,7.026,,x,x,x,x,x,x,6.64,,x,x,x,x,x,x,6.49,,x,x,x,x,x,x,6.809,,x,x,x,x,x,x,6.838,,x,x,6.609,,x,x,x,x,x,x,6.93,,x,x,x,x,x,x,6.964,,x,x,x,x,x,x,7.011,,x,x,x,x,x,x,x,x,x,x,x,x,6.662,,x,x,x,x,x,x,6.818,,x,x,x,x,x,x,7.214,,x,x,x,x,x,x,7.003,,x,x,x,x,x,x,7.032,,x,x,x,x,x,x,7.058,,x,x,x,x,x,x,6.7,,x,x,x,x,x,x,6.881,,x,x,x,x,x,x,x,x,x,x,x,x,6.626,,x,x,x,x,x,x
33,https://genenetwork.org/show_trait?trait_id=214392_at&dataset=UCI_EC_0913,human,Aging-Brain-UCI,UCI_EC_0913,214392_at,IRGC,"immunity-related GTPase family, cinema",,N/A,19,48.91455,IRGC,56269,N/A,Hs.515444,+,0.0,0.0,48.91455,48.915942,,,,,,7.085487145643968,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.0,,x,x,x,x,x,x,6.733,,x,x,x,x,x,x,7.003,,x,x,x,x,x,x,7.357,,x,x,x,x,7.154,,x,x,x,x,7.114,,x,x,x,x,x,x,6.725,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.238,,x,x,x,x,x,x,7.134,,x,x,x,x,x,x,x,x,x,x,6.999,,x,x,x,x,x,x,6.995,,x,x,x,x,x,x,7.111,,x,x,x,x,x,x,x,x,x,x,7.256,,x,x,6.981,,x,x,x,x,x,x,7.164,,x,x,x,x,x,x,6.935,,x,x,x,x,x,x,7.15,,x,x,x,x,x,x,x,x,x,x,7.204,,x,x,x,x,x,x,6.861,,x,x,x,x,x,x,x,x,7.24,,x,x,x,x,7.131,,x,x,x,x,x,x,x,x,x,x,7.094,,x,x,x,x,x,x,7.137,,x,x,x,x,x,x,7.117,,x,x,x,x,x,x,7.188,,x,x,x,x,x,x,x,x,x,x,6.915,,x,x,x,x,x,x,7.274,,x,x,x,x,x,x,7.009,,x,x,x,x,x,x,7.272,,x,x,x,x,6.946,,x,x,x,x,x,x,7.154,,x,x,x,x,x,x,7.049,,x,x,x,x,x,x,7.165,,x,x,x,x,x,x,7.274,,x,x,x,x,x,x,7.109,,x,x,x,x,x,x,6.804,,x,x,x,x,x,x,7.167,,x,x,x,x,x,x,7.053,,x,x,x,x,7.122,,x,x,x,x,x,x,x,x,x,x
34,https://genenetwork.org/show_trait?trait_id=221877_at&dataset=UCI_EC_0913,human,Aging-Brain-UCI,UCI_EC_0913,221877_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.781928,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.781928,48.783872,,,,,,10.09048721117851,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.328,,x,x,x,x,x,x,9.934,,x,x,x,x,x,x,10.168,,x,x,x,x,x,x,9.398,,x,x,x,x,9.696,,x,x,x,x,10.249,,x,x,x,x,x,x,10.04,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.244,,x,x,x,x,x,x,9.968,,x,x,x,x,x,x,x,x,x,x,9.799,,x,x,x,x,x,x,10.426,,x,x,x,x,x,x,10.278,,x,x,x,x,x,x,x,x,x,x,9.556,,x,x,10.133,,x,x,x,x,x,x,10.043,,x,x,x,x,x,x,10.104,,x,x,x,x,x,x,10.602,,x,x,x,x,x,x,x,x,x,x,9.456,,x,x,x,x,x,x,9.716,,x,x,x,x,x,x,x,x,10.56,,x,x,x,x,9.783,,x,x,x,x,x,x,x,x,x,x,9.582,,x,x,x,x,x,x,10.017,,x,x,x,x,x,x,10.481,,x,x,x,x,x,x,10.217,,x,x,x,x,x,x,x,x,x,x,9.937,,x,x,x,x,x,x,10.522,,x,x,x,x,x,x,10.486,,x,x,x,x,x,x,10.552,,x,x,x,x,9.734,,x,x,x,x,x,x,10.353,,x,x,x,x,x,x,9.883,,x,x,x,x,x,x,10.158,,x,x,x,x,x,x,10.32,,x,x,x,x,x,x,10.408,,x,x,x,x,x,x,9.951,,x,x,x,x,x,x,10.059,,x,x,x,x,x,x,10.0,,x,x,x,x,10.388,,x,x,x,x,x,x,x,x,x,x
