"Export Date: December 11, 2024"
Export Time: 12:36 GMT
Exported Row Number: 10000
"Funding for The GeneNetwork: NIGMS (R01 GM123489, 2017-2026), NIDA (P30 DA044223, 2017-2022), NIA (R01AG043930, 2013-2018), NIAAA (U01 AA016662, U01 AA013499, U24 AA013513, U01 AA014425, 2006-2017), NIDA/NIMH/NIAAA (P20-DA 21131, 2001-2012), NCI MMHCC (U01CA105417), NCRR/BIRN (U24 RR021760)"

Index,URL,Species,Group,Dataset,Record ID,Symbol,Description,ProbeTarget,PubMed_ID,Chr,Mb,Alias,Gene_ID,Homologene_ID,UniGene_ID,Strand_Probe,Probe_set_specificity,Probe_set_BLAT_score,Probe_set_BLAT_Mb_start,Probe_set_BLAT_Mb_end,QTL_Chr,QTL_Mb,Locus_at_Peak,Max_LRS,P_value_of_MAX,Mean_Expression,BN-Lx/Cub,BN-Lx/Cub_SE,SHR/OlaIpcv,SHR/OlaIpcv_SE,SHR_BNF1,SHR_BNF1_SE,BN_SHRF1,BN_SHRF1_SE,BXH2,BXH2_SE,BXH3,BXH3_SE,BXH5,BXH5_SE,BXH6,BXH6_SE,BXH8,BXH8_SE,BXH9,BXH9_SE,BXH10,BXH10_SE,BXH11,BXH11_SE,BXH12,BXH12_SE,BXH12a,BXH12a_SE,BXH13,BXH13_SE,HXB1,HXB1_SE,HXB2,HXB2_SE,HXB3,HXB3_SE,HXB4,HXB4_SE,HXB5,HXB5_SE,HXB7,HXB7_SE,HXB9,HXB9_SE,HXB10,HXB10_SE,HXB13,HXB13_SE,HXB14,HXB14_SE,HXB15,HXB15_SE,HXB16,HXB16_SE,HXB17,HXB17_SE,HXB18,HXB18_SE,HXB19,HXB19_SE,HXB20,HXB20_SE,HXB21,HXB21_SE,HXB22,HXB22_SE,HXB23,HXB23_SE,HXB24,HXB24_SE,HXB25,HXB25_SE,HXB26,HXB26_SE,HXB27,HXB27_SE,HXB29,HXB29_SE,HXB30,HXB30_SE,HXB31,HXB31_SE,F344/Stm,F344/Stm_SE,FXLE12/Stm,FXLE12/Stm_SE,FXLE13/Stm,FXLE13/Stm_SE,FXLE14/Stm,FXLE14/Stm_SE,FXLE15/Stm,FXLE15/Stm_SE,FXLE16/Stm,FXLE16/Stm_SE,FXLE17/Stm,FXLE17/Stm_SE,FXLE18/Stm,FXLE18/Stm_SE,FXLE19/Stm,FXLE19/Stm_SE,FXLE20/Stm,FXLE20/Stm_SE,FXLE21/Stm,FXLE21/Stm_SE,FXLE22/Stm,FXLE22/Stm_SE,FXLE23/Stm,FXLE23/Stm_SE,FXLE24/Stm,FXLE24/Stm_SE,FXLE25/Stm,FXLE25/Stm_SE,FXLE26/Stm,FXLE26/Stm_SE,LEXF10B/Stm,LEXF10B/Stm_SE,LEXF10C/Stm,LEXF10C/Stm_SE,LEXF11/Stm,LEXF11/Stm_SE,LEXF1A/Stm,LEXF1A/Stm_SE,LEXF1C/Stm,LEXF1C/Stm_SE,LEXF2A/Stm,LEXF2A/Stm_SE,LEXF2B/Stm,LEXF2B/Stm_SE,LEXF2C/Stm,LEXF2C/Stm_SE,LEXF3/Stm,LEXF3/Stm_SE,LEXF4/Stm,LEXF4/Stm_SE,LEXF5/Stm,LEXF5/Stm_SE,LEXF6B/Stm,LEXF6B/Stm_SE,LEXF7A/Stm,LEXF7A/Stm_SE,LEXF7B/Stm,LEXF7B/Stm_SE,LEXF7C/Stm,LEXF7C/Stm_SE,LEXF8A/Stm,LEXF8A/Stm_SE,LEXF8D/Stm,LEXF8D/Stm_SE,LEXF9/Stm,LEXF9/Stm_SE,LE/Stm,LE/Stm_SE,LEXF10A/Stm,LEXF10A/Stm_SE,BN-Lx/Cub,BN-Lx/Cub_SE,BXH10/Cub,BXH10/Cub_SE,BXH11/Cub,BXH11/Cub_SE,BXH12/Cub,BXH12/Cub_SE,BXH13/Cub,BXH13/Cub_SE,BXH2/Cub,BXH2/Cub_SE,BXH3/Cub,BXH3/Cub_SE,BXH5/Cub,BXH5/Cub_SE,BXH6/Cub,BXH6/Cub_SE,BXH8/Cub,BXH8/Cub_SE,BXH9/Cub,BXH9/Cub_SE,HXB10/Ipcv,HXB10/Ipcv_SE,HXB13/Ipcv,HXB13/Ipcv_SE,HXB15/Ipcv,HXB15/Ipcv_SE,HXB17/Ipcv,HXB17/Ipcv_SE,HXB18/Ipcv,HXB18/Ipcv_SE,HXB1/Ipcv,HXB1/Ipcv_SE,HXB20/Ipcv,HXB20/Ipcv_SE,HXB21/Ipcv,HXB21/Ipcv_SE,HXB22/Ipcv,HXB22/Ipcv_SE,HXB23/Ipcv,HXB23/Ipcv_SE,HXB24/Ipcv,HXB24/Ipcv_SE,HXB25/Ipcv,HXB25/Ipcv_SE,HXB27/Ipcv,HXB27/Ipcv_SE,HXB29/Ipcv,HXB29/Ipcv_SE,HXB2/Ipcv,HXB2/Ipcv_SE,HXB31/Ipcv,HXB31/Ipcv_SE,HXB3/Ipcv,HXB3/Ipcv_SE,HXB4/Ipcv,HXB4/Ipcv_SE,HXB5/Ipcv,HXB5/Ipcv_SE,HXB7/Ipcv,HXB7/Ipcv_SE,SHR/OlaIpcv,SHR/OlaIpcv_SE,ACI/EurMcwi,ACI/EurMcwi_SE,ACI/N,ACI/N_SE,BDIX/NemOda,BDIX/NemOda_SE,BN/Crl,BN/Crl_SE,BN/HsdShulRrrc,BN/HsdShulRrrc_SE,BN/SsN,BN/SsN_SE,BN/NHsdMcwi,BN/NHsdMcwi_SE,BN/RijHsd,BN/RijHsd_SE,BUF/Mna,BUF/Mna_SE,BUF/N,BUF/N_SE,DA/OlaHsd,DA/OlaHsd_SE,MHS/Gib,MHS/Gib_SE,MNS/Gib,MNS/Gib_SE,SBH/Ygl,SBH/Ygl_SE,SBN/Ygl,SBN/Ygl_SE,SHRSP/Gla,SHRSP/Gla_SE,SR/Jr,SR/Jr_SE,SS/Jr,SS/Jr_SE,WAG/Rij,WAG/Rij_SE,F344/DuCrl,F344/DuCrl_SE,F344/N,F344/N_SE,F344/NCrl,F344/NCrl_SE,F344/NHsd,F344/NHsd_SE,FHH/EurMcw,FHH/EurMcw_SE,GK/FarMcwi,GK/FarMcwi_SE,LEW/Crl,LEW/Crl_SE,LH/MavRrrc,LH/MavRrrc_SE,LL/MavRrrc,LL/MavRrrc_SE,LN/MavRrrc,LN/MavRrrc_SE,M520/N,M520/N_SE,M520/NrrrcMcwi,M520/NrrrcMcwi_SE,MR/N,MR/N_SE,MWF/Hsd,MWF/Hsd_SE,PVG/Seac,PVG/Seac_SE,RCS/LavRrrc,RCS/LavRrrc_SE,SHRSP/A3NCrl,SHRSP/A3NCrl_SE,SHR/NCrl,SHR/NCrl_SE,SHR/NHsd,SHR/NHsd_SE,SR/JrHsd,SR/JrHsd_SE,SS/HsdMcwiCrl,SS/HsdMcwiCrl_SE,SS/JrHsdMcwi,SS/JrHsdMcwi_SE,SS/JrHsd,SS/JrHsd_SE,WAG/RijCrl,WAG/RijCrl_SE,WKY/N,WKY/N_SE,WKY/NCrl,WKY/NCrl_SE,WKY/NHsd,WKY/NHsd_SE,WN/N,WN/N_SE,LEW/SsNHsd,LEW/SsNHsd_SE,WLI/Eer,WLI/Eer_SE,WMI/Eer,WMI/Eer_SE,HXB10WMIF1,HXB10WMIF1_SE,SHRIpcvBNMcwiF1,SHRIpcvBNMcwiF1_SE,SSMcwiSHRIpcvF1,SSMcwiSHRIpcvF1_SE,SSMcwiWLIF1,SSMcwiWLIF1_SE
21,https://genenetwork.org/show_trait?trait_id=6611131&dataset=UT_HippRatEx_RMA_0709,rat,HXBBXH,UT_HippRatEx_RMA_0709,6611131,Rrad,Ras-related associated with diabetes; (core), (core),N/A,19,0.354578,Rrad,83521,N/A,,+,,,0.354578,0.354666,3,52.692477,rsRn10004155,12.3923229261019,,8.375874981284142,8.273,0.488,8.198,0.245,x,x,x,x,8.561,0.368,8.384,0.146,8.242,0.25,8.552,0.275,8.271,0.498,8.443,0.346,8.476,0.152,8.622,0.892,8.513,0.222,x,x,8.326,1.03,8.322,0.218,8.152,1.138,8.219,0.065,8.632,0.107,8.276,0.021,8.447,0.379,x,x,8.452,0.51,8.498,0.066,x,x,8.498,0.641,x,x,8.201,0.144,8.554,0.103,x,x,8.22,0.706,8.274,0.254,8.174,0.561,8.204,0.153,7.944,1.085,8.581,0.054,x,x,8.364,0.139,8.126,0.562,x,x,9.029,0.521,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.273,0.488,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.198,0.245,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
22,https://genenetwork.org/show_trait?trait_id=ENSRNOG00000042389&dataset=PGenRatBrn_rna_z_0520,rat,HXBBXH,PGenRatBrn_rna_z_0520,ENSRNOG00000042389,Bcl10,"BCL10, immune signaling adaptor",,N/A,2,234.840956,Not available,83477,N/A,,+,,,234.840956,234.85052,2,234.037721,rsRn10003657,26.0809415001662,,9.196488867865668,9.359,,9.102,,x,x,x,x,9.022,,9.197,,9.203,,9.301,,9.329,,9.151,,9.183,,9.348,,9.347,,x,x,9.265,,9.112,,9.391,,9.361,,9.169,,9.289,,9.35,,x,x,9.167,,9.261,,x,x,9.298,,x,x,9.261,,9.28,,x,x,9.083,,9.184,,9.406,,9.221,,9.271,,9.332,,x,x,9.311,,9.091,,x,x,9.299,,8.996,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.98,,x,x,9.359,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.102,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.029,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.042,,9.112,,x,x,x,x,9.089,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.979,,x,x,x,x,9.279,,x,x,9.104,,x,x,x,x,x,x,9.256,,x,x,x,x,9.116,,x,x,x,x,x,x,x,x,x,x,x,x
23,https://genenetwork.org/show_trait?trait_id=ENSRNOG00000025948&dataset=PGenRatLiv_rna_0520,rat,HXBBXH,PGenRatLiv_rna_0520,ENSRNOG00000025948,Inava,innate immunity activator,,N/A,13,47.666447,RGD1311892,289399,N/A,,-,,,47.666447,47.686729,10,89.094107,rsRn10012513,13.1972039405596,,3.894688860575358,3.711,,3.854,,x,x,x,x,3.68,,3.892,,3.946,,4.067,,4.265,,3.562,,3.73,,4.126,,3.714,,x,x,3.661,,4.015,,4.02,,3.687,,3.796,,4.103,,3.859,,x,x,3.696,,3.695,,x,x,3.82,,x,x,3.677,,3.814,,x,x,3.621,,4.193,,3.857,,3.883,,3.886,,3.813,,x,x,4.022,,4.021,,x,x,3.733,,4.094,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,3.569,,x,x,3.711,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,3.854,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,3.455,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,4.397,,4.358,,x,x,x,x,4.335,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,4.363,,x,x,x,x,4.291,,x,x,3.641,,x,x,x,x,x,x,3.753,,x,x,x,x,4.376,,x,x,x,x,x,x,x,x,x,x,x,x
24,https://genenetwork.org/show_trait?trait_id=ENSRNOG00000042389&dataset=PGenRatLiv_rna_0520,rat,HXBBXH,PGenRatLiv_rna_0520,ENSRNOG00000042389,Bcl10,"BCL10, immune signaling adaptor",,N/A,2,234.840956,Not available,83477,N/A,,+,,,234.840956,234.85052,3,18.638307,rsRn10003904,15.824722332673,,8.603088972303603,9.033,,8.61,,x,x,x,x,8.561,,8.76,,8.656,,8.681,,8.836,,8.732,,8.647,,8.745,,8.704,,x,x,8.757,,8.581,,8.652,,8.698,,8.469,,8.782,,8.705,,x,x,8.751,,8.552,,x,x,8.739,,x,x,8.8,,8.644,,x,x,8.46,,8.472,,8.829,,8.544,,8.31,,8.485,,x,x,8.526,,8.56,,x,x,8.686,,8.343,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.376,,x,x,9.033,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.61,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.496,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.265,,8.36,,x,x,x,x,8.564,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.468,,x,x,x,x,8.648,,x,x,8.4,,x,x,x,x,x,x,8.757,,x,x,x,x,8.653,,x,x,x,x,x,x,x,x,x,x,x,x
25,https://genenetwork.org/show_trait?trait_id=ENSRNOG00000025948&dataset=PGenRatLiv_rna_z_0520,rat,HXBBXH,PGenRatLiv_rna_z_0520,ENSRNOG00000025948,Inava,innate immunity activator,,N/A,13,47.666447,RGD1311892,289399,N/A,,-,,,47.666447,47.686729,10,89.094107,rsRn10012513,13.1972039405596,,3.894688860575358,3.711,,3.854,,x,x,x,x,3.68,,3.892,,3.946,,4.067,,4.265,,3.562,,3.73,,4.126,,3.714,,x,x,3.661,,4.015,,4.02,,3.687,,3.796,,4.103,,3.859,,x,x,3.696,,3.695,,x,x,3.82,,x,x,3.677,,3.814,,x,x,3.621,,4.193,,3.857,,3.883,,3.886,,3.813,,x,x,4.022,,4.021,,x,x,3.733,,4.094,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,3.569,,x,x,3.711,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,3.854,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,3.455,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,4.397,,4.358,,x,x,x,x,4.335,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,4.363,,x,x,x,x,4.291,,x,x,3.641,,x,x,x,x,x,x,3.753,,x,x,x,x,4.376,,x,x,x,x,x,x,x,x,x,x,x,x
26,https://genenetwork.org/show_trait?trait_id=ENSRNOG00000042389&dataset=PGenRatLiv_rna_z_0520,rat,HXBBXH,PGenRatLiv_rna_z_0520,ENSRNOG00000042389,Bcl10,"BCL10, immune signaling adaptor",,N/A,2,234.840956,Not available,83477,N/A,,+,,,234.840956,234.85052,3,18.638307,rsRn10003904,15.824722332673,,8.603088972303603,9.033,,8.61,,x,x,x,x,8.561,,8.76,,8.656,,8.681,,8.836,,8.732,,8.647,,8.745,,8.704,,x,x,8.757,,8.581,,8.652,,8.698,,8.469,,8.782,,8.705,,x,x,8.751,,8.552,,x,x,8.739,,x,x,8.8,,8.644,,x,x,8.46,,8.472,,8.829,,8.544,,8.31,,8.485,,x,x,8.526,,8.56,,x,x,8.686,,8.343,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.376,,x,x,9.033,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.61,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.496,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.265,,8.36,,x,x,x,x,8.564,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.468,,x,x,x,x,8.648,,x,x,8.4,,x,x,x,x,x,x,8.757,,x,x,x,x,8.653,,x,x,x,x,x,x,x,x,x,x,x,x
27,https://genenetwork.org/show_trait?trait_id=ENSRNOG00000025948&dataset=PGenRatBrn_rna_0520,rat,HXBBXH,PGenRatBrn_rna_0520,ENSRNOG00000025948,Inava,innate immunity activator,,N/A,13,47.666447,RGD1311892,289399,N/A,,-,,,47.666447,47.686729,X,41.733953,rsRn10018906,16.8371586625591,,5.2774444474114315,5.315,,5.288,,x,x,x,x,5.287,,5.368,,5.41,,5.372,,5.262,,5.254,,5.282,,5.419,,5.283,,x,x,5.368,,5.26,,5.218,,5.269,,5.16,,5.266,,5.301,,x,x,5.216,,5.278,,x,x,5.257,,x,x,5.384,,5.316,,x,x,5.167,,5.088,,5.157,,5.151,,5.196,,5.218,,x,x,5.17,,5.325,,x,x,5.342,,5.154,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.26,,x,x,5.315,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.288,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.341,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.266,,5.269,,x,x,x,x,5.279,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.236,,x,x,x,x,5.303,,x,x,5.434,,x,x,x,x,x,x,5.272,,x,x,x,x,5.399,,x,x,x,x,x,x,x,x,x,x,x,x
28,https://genenetwork.org/show_trait?trait_id=ENSRNOG00000042389&dataset=PGenRatBrn_rna_0520,rat,HXBBXH,PGenRatBrn_rna_0520,ENSRNOG00000042389,Bcl10,"BCL10, immune signaling adaptor",,N/A,2,234.840956,Not available,83477,N/A,,+,,,234.840956,234.85052,2,234.037721,rsRn10003657,26.0809415001662,,9.196488867865668,9.359,,9.102,,x,x,x,x,9.022,,9.197,,9.203,,9.301,,9.329,,9.151,,9.183,,9.348,,9.347,,x,x,9.265,,9.112,,9.391,,9.361,,9.169,,9.289,,9.35,,x,x,9.167,,9.261,,x,x,9.298,,x,x,9.261,,9.28,,x,x,9.083,,9.184,,9.406,,9.221,,9.271,,9.332,,x,x,9.311,,9.091,,x,x,9.299,,8.996,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.98,,x,x,9.359,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.102,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.029,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.042,,9.112,,x,x,x,x,9.089,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.979,,x,x,x,x,9.279,,x,x,9.104,,x,x,x,x,x,x,9.256,,x,x,x,x,9.116,,x,x,x,x,x,x,x,x,x,x,x,x
29,https://genenetwork.org/show_trait?trait_id=ENSRNOG00000025948&dataset=PGenRatBrn_rna_z_0520,rat,HXBBXH,PGenRatBrn_rna_z_0520,ENSRNOG00000025948,Inava,innate immunity activator,,N/A,13,47.666447,RGD1311892,289399,N/A,,-,,,47.666447,47.686729,X,41.733953,rsRn10018906,16.8371586625591,,5.2774444474114315,5.315,,5.288,,x,x,x,x,5.287,,5.368,,5.41,,5.372,,5.262,,5.254,,5.282,,5.419,,5.283,,x,x,5.368,,5.26,,5.218,,5.269,,5.16,,5.266,,5.301,,x,x,5.216,,5.278,,x,x,5.257,,x,x,5.384,,5.316,,x,x,5.167,,5.088,,5.157,,5.151,,5.196,,5.218,,x,x,5.17,,5.325,,x,x,5.342,,5.154,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.26,,x,x,5.315,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.288,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.341,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.266,,5.269,,x,x,x,x,5.279,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.236,,x,x,x,x,5.303,,x,x,5.434,,x,x,x,x,x,x,5.272,,x,x,x,x,5.399,,x,x,x,x,x,x,x,x,x,x,x,x
30,https://genenetwork.org/show_trait?trait_id=1367862_at&dataset=HXB_Heart_1208,rat,HXBBXH,HXB_Heart_1208,1367862_at,Rrad,Ras-related associated with diabetes,,N/A,19,0.356849,Not available,83521,N/A,Rn.11189,+,20.0,243.0,0.356849,0.357378,8,7.683212,rsRn10009952,14.7244539839498,,13.398593548387094,13.4714,0.173,12.8263,0.313,x,x,x,x,13.5723,0.053,13.6674,0.027,13.3288,0.193,13.4272,0.075,13.4749,0.092,13.3977,0.072,13.3027,0.126,13.2017,0.152,13.3941,0.166,x,x,13.4749,0.137,13.7434,0.056,13.5416,0.156,13.7397,0.15,13.6311,0.044,13.3897,0.099,13.396,0.142,x,x,13.2513,0.142,x,x,x,x,13.6169,0.118,x,x,13.3048,0.15,13.1158,0.073,x,x,12.9814,0.303,13.5242,0.081,13.4862,0.16,13.0689,0.126,13.3767,0.178,13.2675,0.154,x,x,13.6475,0.132,13.2996,0.066,x,x,13.4347,0.049,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,13.4714,0.173,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,12.8263,0.313,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
31,https://genenetwork.org/show_trait?trait_id=1367862_at&dataset=HXB_Liver_1208,rat,HXBBXH,HXB_Liver_1208,1367862_at,Rrad,Ras-related associated with diabetes,,N/A,19,0.356849,Not available,83521,N/A,Rn.11189,+,20.0,243.0,0.356849,0.357378,1,157.437734,rsRn10000952,97.1750533643649,,6.262290322580645,6.073,0.021,6.3,0.184,x,x,x,x,6.108,0.05,6.685,0.373,6.012,0.044,6.143,0.084,6.07,0.107,6.06,0.061,6.137,0.054,6.189,0.024,6.081,0.086,x,x,6.083,0.047,6.135,0.037,9.742,1.193,6.131,0.057,6.351,0.257,6.142,0.126,6.078,0.087,x,x,6.146,0.067,x,x,x,x,6.258,0.15,x,x,6.035,0.091,6.077,0.017,x,x,6.1,0.079,6.158,0.103,6.22,0.102,6.168,0.081,6.145,0.044,6.005,0.047,x,x,6.173,0.084,6.032,0.108,x,x,6.094,0.077,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.073,0.021,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.3,0.184,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
